,epoch,z,ielement,atwt,alat,ibar,rho0,re,alpha,b0,b1,b2,b3,esub,asub,t1,t2,t3,rozero,rc,delr,zbl,attrac,repuls,Cmin,Cmax,Ec,lattice_constant_fcc,bulk_modulus_fcc,c44_fcc,c12_fcc,c11_fcc,cohesive_energy_fcc
51,500,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.3428826332092285,3.0212996006011963,1.597839117050171,3.7085440158843994,2.4660441875457764,3.8270554542541504,1.0139378309249878,0.43667739629745483,0.009637062437832355,-1.0478339195251465,0.540905773639679,4.592513561248779,0.12517304718494415,4.384364128112793,0.02347012795507908,0.036359887570142746,0.9911390542984009,2.334022045135498,4.174067974090576,3.5214290618896484,187.01873779296875,131.72975158691406,151.07862854003906,261.6143493652344,4.449525833129883
52,510,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.342894077301025,3.02115797996521,1.5978753566741943,3.7074453830718994,2.4658725261688232,3.8287065029144287,1.0140283107757568,0.43485039472579956,0.01240879762917757,-1.0451040267944336,0.5418619513511658,4.592274188995361,0.12521222233772278,4.38593864440918,0.023461254313588142,0.03637498617172241,0.9907804727554321,2.3342323303222656,4.173058986663818,3.5214290618896484,187.0222930908203,131.72972106933594,151.07669067382812,261.6119079589844,4.449528217315674
53,520,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.342905521392822,3.0210154056549072,1.5979117155075073,3.7063372135162354,2.4656996726989746,3.830371618270874,1.0141195058822632,0.43300551176071167,0.015199367888271809,-1.0423511266708374,0.542827308177948,4.592032432556152,0.1252516508102417,4.387526512145996,0.0234522707760334,0.036390215158462524,0.9904180765151978,2.334444046020508,4.172040939331055,3.5214290618896484,187.02590942382812,131.7296905517578,151.07473754882812,261.6094970703125,4.449531078338623
54,530,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.3429179191589355,3.020871639251709,1.5979474782943726,3.705219030380249,2.4655256271362305,3.8320517539978027,1.014211654663086,0.43114298582077026,0.01800781860947609,-1.039572834968567,0.5438010096549988,4.5917887687683105,0.12529131770133972,4.389135837554932,0.023443171754479408,0.03640555962920189,0.9900520443916321,2.3346571922302246,4.171014785766602,3.5214290618896484,187.02952575683594,131.72964477539062,151.07275390625,261.6070251464844,4.449533939361572
55,540,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.342930316925049,3.0207269191741943,1.5979828834533691,3.7040915489196777,2.46535062789917,3.8337454795837402,1.014304518699646,0.42926210165023804,0.020834509283304214,-1.0367728471755981,0.5447831749916077,4.591543674468994,0.12533119320869446,4.390761375427246,0.023433970287442207,0.036421023309230804,0.9896822571754456,2.334872007369995,4.169979572296143,3.5214290618896484,187.03318786621094,131.7296142578125,151.07077026367188,261.6045227050781,4.44953727722168
56,550,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.34294319152832,3.020580768585205,1.598017930984497,3.7029545307159424,2.465174674987793,3.8354525566101074,1.014398217201233,0.4273645281791687,0.023678008466959,-1.0339515209197998,0.545773446559906,4.591296195983887,0.1253712922334671,4.3924031257629395,0.0234246626496315,0.03643660619854927,0.9893089532852173,2.335088014602661,4.168935298919678,3.5214288234710693,187.03688049316406,131.72958374023438,151.0687713623047,261.6020202636719,4.449540138244629
57,560,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.34295654296875,3.0204339027404785,1.5980528593063354,3.7018089294433594,2.4649975299835205,3.8371734619140625,1.0144926309585571,0.42545026540756226,0.026538554579019547,-1.0311088562011719,0.5467717051506042,4.591047286987305,0.12541161477565765,4.394057750701904,0.023415250703692436,0.036452293395996094,0.9889320731163025,2.335305690765381,4.167883396148682,3.5214288234710693,187.04058837890625,131.7295379638672,151.0667266845703,261.5995178222656,4.449542999267578
58,570,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.342970371246338,3.0202858448028564,1.598087191581726,3.7006545066833496,2.4648196697235107,3.8389077186584473,1.0145878791809082,0.4235190749168396,0.02941364422440529,-1.028244137763977,0.5477780699729919,4.59079647064209,0.12545214593410492,4.3957295417785645,0.023405732586979866,0.03646809980273247,0.9885516166687012,2.335524797439575,4.166822910308838,3.5214285850524902,187.04432678222656,131.7294921875,151.06468200683594,261.5969543457031,4.449545860290527
59,580,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.342984676361084,3.020137071609497,1.5981210470199585,3.699490785598755,2.4646406173706055,3.8406548500061035,1.0146838426589966,0.42157071828842163,0.03230375424027443,-1.025357961654663,0.5487919449806213,4.590543746948242,0.1254928708076477,4.397418022155762,0.023396102711558342,0.0364840142428875,0.9881675839424133,2.335745096206665,4.1657538414001465,3.5214285850524902,187.04811096191406,131.7294464111328,151.06263732910156,261.5943908691406,4.449548721313477
60,590,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.342999458312988,3.019987106323242,1.5981544256210327,3.69831919670105,2.464460611343384,3.8424150943756104,1.0147805213928223,0.41960567235946655,0.03520864620804787,-1.0224486589431763,0.549813449382782,4.590289115905762,0.12553375959396362,4.39912223815918,0.023386377841234207,0.03650003671646118,0.9877801537513733,2.3359665870666504,4.164677143096924,3.5214285850524902,187.05191040039062,131.72943115234375,151.06056213378906,261.591796875,4.449551582336426
61,600,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343014240264893,3.019836187362671,1.598187804222107,3.697138786315918,2.4642796516418457,3.8441882133483887,1.0148777961730957,0.41762417554855347,0.038127366453409195,-1.0195224285125732,0.5508424639701843,4.590033054351807,0.12557485699653625,4.400839805603027,0.023376548662781715,0.036516159772872925,0.9873892664909363,2.3361895084381104,4.16359281539917,3.521428346633911,187.0557403564453,131.7293701171875,151.0584716796875,261.5892028808594,4.449554920196533
62,610,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343029975891113,3.019684314727783,1.598220705986023,3.695950746536255,2.4640979766845703,3.8459737300872803,1.014975905418396,0.4156264662742615,0.041060034185647964,-1.016575813293457,0.5518787503242493,4.589775085449219,0.1256161332130432,4.4025726318359375,0.023366622626781464,0.036532383412122726,0.9869950413703918,2.336413621902466,4.162500381469727,3.521428346633911,187.05958557128906,131.72933959960938,151.05633544921875,261.5865478515625,4.449557781219482
63,620,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343046188354492,3.0195319652557373,1.5982534885406494,3.694754123687744,2.4639153480529785,3.847771644592285,1.0150747299194336,0.4136127829551697,0.04400629177689552,-1.0136089324951172,0.5529223084449768,4.589515686035156,0.1256575882434845,4.404318809509277,0.023356594145298004,0.03654870763421059,0.9865974187850952,2.336639165878296,4.161400318145752,3.521428346633911,187.06346130371094,131.7292938232422,151.05421447753906,261.5838928222656,4.44956111907959
64,630,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343062400817871,3.019378423690796,1.5982856750488281,3.6935505867004395,2.4637320041656494,3.849581003189087,1.015174150466919,0.411582887172699,0.046965423971414566,-1.0106228590011597,0.5539726614952087,4.589254379272461,0.12569919228553772,4.40608024597168,0.023346466943621635,0.03656511753797531,0.9861965775489807,2.3368656635284424,4.160293102264404,3.521428108215332,187.06736755371094,131.729248046875,151.05206298828125,261.58123779296875,4.449563980102539
65,640,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343079566955566,3.019224166870117,1.5983176231384277,3.6923391819000244,2.463547468185425,3.851402997970581,1.0152744054794312,0.4095379710197449,0.049936000257730484,-1.0076173543930054,0.5550301671028137,4.588991641998291,0.12574100494384766,4.407855033874512,0.023336242884397507,0.03658163174986839,0.9857923984527588,2.3370933532714844,4.159178733825684,3.521427869796753,187.07130432128906,131.72921752929688,151.04991149902344,261.5785827636719,4.4495673179626465
66,650,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.34309720993042,3.019068717956543,1.59834885597229,3.691120147705078,2.463362216949463,3.853236436843872,1.0153752565383911,0.40747779607772827,0.05291825905442238,-1.0045911073684692,0.5560950636863708,4.5887274742126465,0.12578295171260834,4.409646987915039,0.023325925692915916,0.03659822791814804,0.9853849411010742,2.3373219966888428,4.15805721282959,3.521427869796753,187.0752410888672,131.7291717529297,151.0477294921875,261.57586669921875,4.449570655822754
67,660,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343115329742432,3.0189125537872314,1.5983797311782837,3.6898932456970215,2.4631762504577637,3.85508131980896,1.0154767036437988,0.40540260076522827,0.0559125579893589,-1.0015459060668945,0.5571662783622742,4.588461399078369,0.12582507729530334,4.411452770233154,0.023315507918596268,0.03661492094397545,0.984974205493927,2.3375518321990967,4.156927585601807,3.521427631378174,187.07923889160156,131.7291259765625,151.04554748535156,261.57318115234375,4.449573516845703
68,670,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343133926391602,3.0187554359436035,1.59840989112854,3.6886603832244873,2.462989568710327,3.8569374084472656,1.0155788660049438,0.40331214666366577,0.05891722813248634,-0.9984822869300842,0.5582436919212341,4.588194370269775,0.1258673518896103,4.413269996643066,0.023304998874664307,0.03663170337677002,0.984560489654541,2.337782621383667,4.155791759490967,3.521427631378174,187.083251953125,131.72909545898438,151.04335021972656,261.5704345703125,4.4495768547058105
69,680,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343162536621094,3.018585205078125,1.598407506942749,3.6874771118164062,2.462721109390259,3.8588016033172607,1.0156643390655518,0.40115803480148315,0.061969105154275894,-0.995023250579834,0.5593079924583435,4.587991237640381,0.12590958178043365,4.414708137512207,0.02329694665968418,0.03664584830403328,0.9841834306716919,2.337979793548584,4.154786586761475,3.5214221477508545,187.08546447753906,131.73097229003906,151.0405731201172,261.5645446777344,4.44964075088501
70,690,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343225955963135,3.018409252166748,1.5984753370285034,3.6861023902893066,2.462368965148926,3.860712766647339,1.0157471895217896,0.399286687374115,0.06492931395769119,-0.9911990165710449,0.5603106617927551,4.5878167152404785,0.12595944106578827,4.415725231170654,0.02328943833708763,0.03665689378976822,0.9838080406188965,2.3381335735321045,4.153825283050537,3.521439552307129,187.0882568359375,131.72840881347656,151.0374755859375,261.56072998046875,4.44963264465332
71,700,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343286514282227,3.018205165863037,1.5985329151153564,3.684821844100952,2.4620327949523926,3.8625400066375732,1.0158251523971558,0.3973206877708435,0.06801051646471024,-0.9870361089706421,0.561371386051178,4.5876312255859375,0.12600606679916382,4.416598320007324,0.02328174002468586,0.03666803985834122,0.98343825340271,2.338282346725464,4.152786731719971,3.5214226245880127,187.09237670898438,131.72909545898438,151.03512573242188,261.5588073730469,4.4495978355407715
72,710,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343354225158691,3.0180134773254395,1.5985759496688843,3.683466911315918,2.4616901874542236,3.864448308944702,1.0159066915512085,0.39532536268234253,0.0710349753499031,-0.9831322431564331,0.5623978972434998,4.587447643280029,0.12605519592761993,4.417705535888672,0.023274170234799385,0.036679960787296295,0.983061671257019,2.338440179824829,4.151803970336914,3.5214319229125977,187.0970916748047,131.7288055419922,151.0335235595703,261.5575256347656,4.449611186981201
73,720,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343416213989258,3.0178213119506836,1.598608374595642,3.6821560859680176,2.4613454341888428,3.8663411140441895,1.0159859657287598,0.39328140020370483,0.07409913092851639,-0.9791353344917297,0.5634587407112122,4.5872673988342285,0.12610271573066711,4.418764114379883,0.02326681651175022,0.03669178858399391,0.9826884865760803,2.3385980129241943,4.150811672210693,3.521428346633911,187.10130310058594,131.72943115234375,151.03182983398438,261.55487060546875,4.44963264465332
74,730,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343482971191406,3.0176258087158203,1.598655343055725,3.680807590484619,2.460998773574829,3.868245840072632,1.0160672664642334,0.39127296209335327,0.07715816050767899,-0.975090503692627,0.5645100474357605,4.587082386016846,0.12615148723125458,4.419806003570557,0.023259101435542107,0.03670346364378929,0.9823089838027954,2.3387527465820312,4.149801254272461,3.5214293003082275,187.10560607910156,131.729248046875,151.0298309326172,261.5528564453125,4.449630260467529
75,740,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.3435468673706055,3.017430067062378,1.5986967086791992,3.6794724464416504,2.460646867752075,3.8701558113098145,1.0161480903625488,0.38924139738082886,0.08023244887590408,-0.9709973931312561,0.5655682682991028,4.586903095245361,0.12619979679584503,4.420832633972168,0.023251498118042946,0.03671494498848915,0.981930673122406,2.3389062881469727,4.148794174194336,3.521427869796753,187.10919189453125,131.7292938232422,151.0273895263672,261.5495300292969,4.449631214141846
76,750,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343654155731201,3.0171639919281006,1.5987941026687622,3.6777563095092773,2.4603495597839355,3.872150421142578,1.0162497758865356,0.3869559168815613,0.08347684890031815,-0.9666101932525635,0.5666957497596741,4.586712837219238,0.1262512505054474,4.42240571975708,0.023245474323630333,0.03673144429922104,0.9815515279769897,2.3390862941741943,4.147752285003662,3.521427869796753,187.1139373779297,131.72714233398438,151.01722717285156,261.5634460449219,4.449644565582275
77,760,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343747138977051,3.0168304443359375,1.5986984968185425,3.675959348678589,2.4599967002868652,3.8740904331207275,1.0163768529891968,0.3843366503715515,0.08666820079088211,-0.9612264037132263,0.5679513812065125,4.5865159034729,0.12630033493041992,4.4254021644592285,0.02324371226131916,0.03674977272748947,0.9812051653862,2.3392438888549805,4.1465744972229,3.521409511566162,187.1159210205078,131.72850036621094,151.01104736328125,261.5604553222656,4.449686050415039
78,770,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.3438720703125,3.0164740085601807,1.5984971523284912,3.673949956893921,2.459564208984375,3.8760647773742676,1.016521692276001,0.3818210959434509,0.08956224471330643,-0.9555332660675049,0.5691519379615784,4.586274147033691,0.12635920941829681,4.429366588592529,0.02324271760880947,0.03676818311214447,0.9808464050292969,2.3393638134002686,4.1453142166137695,3.52142333984375,187.12130737304688,131.7276153564453,151.0105743408203,261.55523681640625,4.449697494506836
79,780,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.343997955322266,3.0160892009735107,1.5983065366744995,3.671935796737671,2.4591453075408936,3.8779969215393066,1.0166691541671753,0.37924593687057495,0.09254223853349686,-0.9494951963424683,0.5703948140144348,4.5860276222229,0.1264166682958603,4.433299541473389,0.023241842165589333,0.03678693622350693,0.9804909229278564,2.339479923248291,4.14398717880249,3.5214200019836426,187.12684631347656,131.7279510498047,151.0096893310547,261.5506591796875,4.449669361114502
80,790,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.344120979309082,3.0157129764556885,1.5981528759002686,3.669881582260132,2.458739995956421,3.8799777030944824,1.0168174505233765,0.376628577709198,0.09557945281267166,-0.9435564875602722,0.5716528296470642,4.585800647735596,0.12647342681884766,4.437104225158691,0.023241247981786728,0.03680619224905968,0.9801360964775085,2.339608907699585,4.142705917358398,3.521421432495117,187.1307373046875,131.7272491455078,151.00619506835938,261.54656982421875,4.449663162231445
81,800,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.3442463874816895,3.015333652496338,1.5979894399642944,3.667839288711548,2.458354949951172,3.881965160369873,1.0169652700424194,0.3739170432090759,0.0986514762043953,-0.937707781791687,0.5729315876960754,4.585564613342285,0.12652960419654846,4.440974235534668,0.023240499198436737,0.03682665899395943,0.9797780513763428,2.339749813079834,4.141422271728516,3.5214197635650635,187.13645935058594,131.7279052734375,151.00392150878906,261.5455017089844,4.449687480926514
82,810,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.344368934631348,3.014955520629883,1.597822666168213,3.665792226791382,2.457947015762329,3.8839588165283203,1.0171140432357788,0.3712455630302429,0.10169381648302078,-0.9317171573638916,0.5742012858390808,4.585339069366455,0.126586452126503,4.444812297821045,0.023240037262439728,0.03684615716338158,0.9794228076934814,2.339879035949707,4.140141010284424,3.521418571472168,187.14060974121094,131.72784423828125,151.00099182128906,261.54095458984375,4.449694633483887
83,820,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.344497203826904,3.014573574066162,1.597656011581421,3.663724422454834,2.457550525665283,3.8859522342681885,1.0172654390335083,0.36856716871261597,0.10472387820482254,-0.9257400035858154,0.5754771828651428,4.5850958824157715,0.1266443133354187,4.448734760284424,0.023239074274897575,0.036866337060928345,0.9790583848953247,2.3400111198425293,4.138823986053467,3.5214192867279053,187.1459197998047,131.7276611328125,150.99867248535156,261.53839111328125,4.449689865112305
84,830,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.344620704650879,3.0141944885253906,1.597485065460205,3.661670207977295,2.4571399688720703,3.8879566192626953,1.0174158811569214,0.36588186025619507,0.10775239020586014,-0.9196963906288147,0.5767503380775452,4.584867477416992,0.12670190632343292,4.452600479125977,0.02323848195374012,0.036885928362607956,0.9786989688873291,2.3401384353637695,4.137528419494629,3.521418809890747,187.15000915527344,131.7274932861328,150.9958038330078,261.5333251953125,4.4496917724609375
85,840,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.344752311706543,3.0138118267059326,1.5973209142684937,3.659590244293213,2.45674729347229,3.8899688720703125,1.0175676345825195,0.3631693720817566,0.11078698188066483,-0.9137226343154907,0.5780310034751892,4.584623336791992,0.1267603635787964,4.456509590148926,0.023237410932779312,0.03690648078918457,0.9783309102058411,2.3402726650238037,4.136213302612305,3.52142071723938,187.1556854248047,131.72738647460938,150.993408203125,261.53192138671875,4.449694633483887
86,850,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.344878196716309,3.0134310722351074,1.5971477031707764,3.657541513442993,2.4563372135162354,3.891981363296509,1.0177175998687744,0.36044591665267944,0.11382371932268143,-0.9076394438743591,0.5793129801750183,4.5843963623046875,0.12681812047958374,4.4603424072265625,0.023236824199557304,0.03692624717950821,0.9779706597328186,2.3403995037078857,4.134919166564941,3.5214176177978516,187.16021728515625,131.72769165039062,150.99085998535156,261.5274658203125,4.449704170227051
87,860,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.345005989074707,3.0130505561828613,1.5969792604446411,3.6554737091064453,2.4559366703033447,3.8940021991729736,1.0178698301315308,0.3577222228050232,0.11684805899858475,-0.9015936255455017,0.5805971026420593,4.584158897399902,0.1268765777349472,4.464222431182861,0.023235874250531197,0.03694649040699005,0.9776031374931335,2.3405299186706543,4.13360595703125,3.5214176177978516,187.16502380371094,131.7275390625,150.9882049560547,261.52392578125,4.449705600738525
88,870,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.345134258270264,3.0126705169677734,1.5968115329742432,3.6534042358398438,2.4555366039276123,3.8960275650024414,1.0180227756500244,0.3549920916557312,0.11986631900072098,-0.8955348134040833,0.581882655620575,4.583920955657959,0.12693528831005096,4.468097686767578,0.023234857246279716,0.03696678578853607,0.9772340059280396,2.3406600952148438,4.132289409637451,3.5214178562164307,187.1697998046875,131.7273406982422,150.98548889160156,261.5203552246094,4.449705600738525
89,880,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.345264434814453,3.0122900009155273,1.5966424942016602,3.651334285736084,2.4551360607147217,3.898057460784912,1.0181753635406494,0.3522493243217468,0.12288159877061844,-0.8894658088684082,0.5831689238548279,4.583683490753174,0.1269942671060562,4.471959590911865,0.023233842104673386,0.036987144500017166,0.9768642783164978,2.340789556503296,4.130975246429443,3.5214180946350098,187.17477416992188,131.72723388671875,150.98287963867188,261.5170593261719,4.449708938598633
90,890,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.345396518707275,3.0119078159332275,1.5964715480804443,3.6492667198181152,2.4547362327575684,3.900089740753174,1.0183275938034058,0.34949058294296265,0.12589484453201294,-0.883387565612793,0.5844565033912659,4.583445072174072,0.12705345451831818,4.475811958312988,0.02323279157280922,0.03700762614607811,0.9764938354492188,2.34091854095459,4.1296610832214355,3.5214173793792725,187.18019104003906,131.7274169921875,150.98057556152344,261.5145263671875,4.449716091156006
91,900,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.345523834228516,3.011528730392456,1.5962989330291748,3.6472113132476807,2.4543302059173584,3.9021244049072266,1.0184799432754517,0.3467335104942322,0.12889999151229858,-0.877263069152832,0.5857451558113098,4.583214282989502,0.12711232900619507,4.479633808135986,0.023231878876686096,0.0370277501642704,0.9761252999305725,2.3410446643829346,4.128352165222168,3.521416425704956,187.184326171875,131.72735595703125,150.97755432128906,261.5096435546875,4.449719429016113
92,910,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.345656871795654,3.011148452758789,1.596132755279541,3.645134925842285,2.4539401531219482,3.9041635990142822,1.018634557723999,0.34396952390670776,0.13189321756362915,-0.8712077736854553,0.5870359539985657,4.582967758178711,0.12717202305793762,4.483508586883545,0.02323048561811447,0.03704862296581268,0.9757481813430786,2.3411762714385986,4.127021312713623,3.5214176177978516,187.1898193359375,131.72715759277344,150.97509765625,261.5074462890625,4.449718952178955
93,920,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.345785140991211,3.0107710361480713,1.5959614515304565,3.6430790424346924,2.4535346031188965,3.906205654144287,1.0187875032424927,0.34120649099349976,0.13487988710403442,-0.8650736808776855,0.5883225798606873,4.582737445831299,0.12723137438297272,4.487309455871582,0.02322949282824993,0.037068773061037064,0.97537761926651,2.3413009643554688,4.1257123947143555,3.5214169025421143,187.1940155029297,131.72698974609375,150.9721221923828,261.5025939941406,4.449721813201904
94,930,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.345921039581299,3.010390281677246,1.5957932472229004,3.641007900238037,2.4531450271606445,3.9082484245300293,1.0189412832260132,0.3384227156639099,0.137861430644989,-0.8590097427368164,0.5896126627922058,4.582490921020508,0.1272914707660675,4.491153240203857,0.023228056728839874,0.037089768797159195,0.9749996662139893,2.3414316177368164,4.124385833740234,3.5214180946350098,187.19992065429688,131.72706604003906,150.96987915039062,261.50115966796875,4.449726104736328
95,940,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.3460493087768555,3.0100135803222656,1.595618486404419,3.6389667987823486,2.452737331390381,3.9102909564971924,1.01909339427948,0.3356446623802185,0.1408347487449646,-0.8528482913970947,0.5908990502357483,4.582264423370361,0.1273508220911026,4.494912624359131,0.023227117955684662,0.03710981830954552,0.9746302366256714,2.3415536880493164,4.123083591461182,3.5214157104492188,187.2040557861328,131.72715759277344,150.96701049804688,261.49591064453125,4.449733257293701
96,950,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.346182823181152,3.0096359252929688,1.5954512357711792,3.6369051933288574,2.4523496627807617,3.912335157394409,1.0192480087280273,0.33286064863204956,0.14379340410232544,-0.8467767238616943,0.5921888947486877,4.582019329071045,0.12741096317768097,4.498734951019287,0.023225605487823486,0.037130773067474365,0.9742507934570312,2.3416829109191895,4.1217546463012695,3.521415948867798,187.20968627929688,131.7270965576172,150.96470642089844,261.4937438964844,4.449734210968018
97,960,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.346312046051025,3.0092616081237793,1.5952810049057007,3.6348612308502197,2.451949119567871,3.914381265640259,1.0194014310836792,0.33008426427841187,0.1467394232749939,-0.8406437635421753,0.5934723019599915,4.581788063049316,0.12747077643871307,4.5024895668029785,0.023224424570798874,0.037151042371988297,0.9738770723342896,2.341805934906006,4.120445728302002,3.521415948867798,187.21376037597656,131.726806640625,150.96157836914062,261.48876953125,4.449735641479492
98,970,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.346447944641113,3.008884906768799,1.595113754272461,3.632805824279785,2.451563596725464,3.916426420211792,1.0195554494857788,0.32729166746139526,0.14967721700668335,-0.8345803022384644,0.594757616519928,4.58154296875,0.1275312304496765,4.506279945373535,0.023222845047712326,0.037172067910432816,0.9734968543052673,2.3419339656829834,4.11912202835083,3.5214171409606934,187.219482421875,131.72679138183594,150.95924377441406,261.487060546875,4.449738502502441
99,980,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.346579074859619,3.0085110664367676,1.5949403047561646,3.630777597427368,2.451162815093994,3.918468475341797,1.019707441329956,0.3245007395744324,0.15260642766952515,-0.8284411430358887,0.5960384011268616,4.5813140869140625,0.1275910884141922,4.509988784790039,0.023221692070364952,0.03719232231378555,0.9731245040893555,2.342054605484009,4.117822170257568,3.5214149951934814,187.22409057617188,131.72695922851562,150.9566192626953,261.48272705078125,4.449747085571289
100,990,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.346711158752441,3.0081381797790527,1.594771146774292,3.6287455558776855,2.450773000717163,3.9205098152160645,1.0198609828948975,0.3217119574546814,0.15551871061325073,-0.822348952293396,0.5973190665245056,4.5810770988464355,0.127651184797287,4.513720989227295,0.023220239207148552,0.037212952971458435,0.972747266292572,2.3421785831451416,4.116509437561035,3.5214145183563232,187.22898864746094,131.7269287109375,150.95399475097656,261.4792175292969,4.44974946975708
101,1000,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.346843242645264,3.0077672004699707,1.5946041345596313,3.6267144680023193,2.450385332107544,3.922550916671753,1.0200146436691284,0.31892865896224976,0.15841418504714966,-0.8162723779678345,0.5985967516899109,4.58083963394165,0.1277114450931549,4.517439842224121,0.02321871556341648,0.03723360225558281,0.9723690152168274,2.342302083969116,4.115197658538818,3.5214147567749023,187.23388671875,131.7267303466797,150.9512939453125,261.47576904296875,4.4497504234313965
102,1010,12.0,-7.035302473923366e-08,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,5.346976280212402,3.007396697998047,1.594436526298523,3.624691963195801,2.449997663497925,3.924589157104492,1.0201677083969116,0.3161434531211853,0.1612984538078308,-0.810200572013855,0.5998701453208923,4.580604076385498,0.12777173519134521,4.52113151550293,0.023217201232910156,0.037254203110933304,0.9719917178153992,2.3424243927001953,4.1138916015625,3.5214147567749023,187.2388153076172,131.72665405273438,150.94863891601562,261.472412109375,4.4497528076171875
