,epoch,z,ielement,atwt,alat,ibar,rho0,re,zbl,alpha,b0,b1,b2,b3,esub,asub,t1,t2,t3,rozero,rc,delr,attrac,repuls,Cmin,Cmax,Ec,emb_lin_neg,bkgd_dyn,lattice_constant_fcc,bulk_modulus_fcc,c44_fcc,c12_fcc,c11_fcc,cohesive_energy_fcc,thermal_expansion_coeff_fcc,surface_energy_100_fcc
151,1470,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.437958240509033,2.987621545791626,2.1988983154296875,5.4680376052856445,0.756743311882019,4.762120246887207,0.7954464554786682,3.8131418228149414,3.711164712905884,4.9575676918029785,2.1237504482269287,4.135272979736328,0.15040166676044464,0.0859222337603569,0.07038934528827667,1.1668243408203125,2.808475971221924,4.394297122955322,0.46828216314315796,-0.08282112330198288,3.5211715698242188,186.04483032226562,131.4800262451172,152.4414520263672,258.6695556640625,4.45032262802124,1.2379471627355088e-05,0.12233404070138931
152,1480,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.4381561279296875,2.9877614974975586,2.1986515522003174,5.468863487243652,0.7572921514511108,4.7629570960998535,0.795412003993988,3.812816619873047,3.712754964828491,4.959756374359131,2.125133991241455,4.134366989135742,0.15045155584812164,0.0859670490026474,0.07042409479618073,1.1671314239501953,2.80855131149292,4.393918037414551,0.46844813227653503,-0.08305520564317703,3.521171808242798,186.04345703125,131.47988891601562,152.44149780273438,258.6717224121094,4.450321197509766,1.237946798937628e-05,0.12233386933803558
153,1490,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438354969024658,2.987900495529175,2.1984047889709473,5.469688415527344,0.7578427791595459,4.7637939453125,0.7953776717185974,3.812490940093994,3.7143449783325195,4.961945533752441,2.1265158653259277,4.13346004486084,0.15050140023231506,0.08601179718971252,0.07045882940292358,1.16743803024292,2.808626890182495,4.393537998199463,0.46861374378204346,-0.08328945189714432,3.5211715698242188,186.04209899902344,131.479736328125,152.4415740966797,258.6739196777344,4.450319290161133,1.2379468898870982e-05,0.12233369052410126
154,1500,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438553333282471,2.98803973197937,2.198158025741577,5.470513820648193,0.7583926916122437,4.764630317687988,0.7953433394432068,3.8121654987335205,3.7159342765808105,4.964136123657227,2.127897262573242,4.132554531097412,0.1505512148141861,0.08605656027793884,0.07049353420734406,1.1677448749542236,2.808702230453491,4.39315938949585,0.46877938508987427,-0.08352342247962952,3.521171808242798,186.04074096679688,131.47959899902344,152.44163513183594,258.6761474609375,4.450317859649658,1.2379465260892175e-05,0.12233351916074753
155,1510,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438751220703125,2.988178253173828,2.1979119777679443,5.471338272094727,0.7589426040649414,4.765465259552002,0.7953091263771057,3.811840057373047,3.7175228595733643,4.966324329376221,2.1292777061462402,4.131649494171143,0.15060099959373474,0.0861012265086174,0.07052820175886154,1.1680512428283691,2.8087775707244873,4.392780303955078,0.46894484758377075,-0.08375729620456696,3.521171808242798,186.03936767578125,131.4794464111328,152.4416961669922,258.67828369140625,4.450315952301025,1.2379464351397473e-05,0.1223333328962326
156,1520,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.4389495849609375,2.988316774368286,2.197665214538574,5.472161293029785,0.759492039680481,4.766300678253174,0.7952749729156494,3.811514377593994,3.719111680984497,4.968514442443848,2.1306567192077637,4.130743980407715,0.1506507843732834,0.08614585548639297,0.07056288421154022,1.1683576107025146,2.8088531494140625,4.392401218414307,0.469110369682312,-0.08399128168821335,3.521171808242798,186.0380096435547,131.4792938232422,152.44175720214844,258.68048095703125,4.450314044952393,1.2379460713418666e-05,0.12233316153287888
157,1530,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.439148426055908,2.988455295562744,2.197418689727783,5.472985744476318,0.760042667388916,4.7671356201171875,0.7952407598495483,3.811189651489258,3.7206976413726807,4.970705032348633,2.1320345401763916,4.129839897155762,0.15070047974586487,0.08619047701358795,0.07059751451015472,1.1686639785766602,2.8089282512664795,4.392022132873535,0.4692755341529846,-0.08422492444515228,3.521171808242798,186.0366668701172,131.47914123535156,152.44183349609375,258.68267822265625,4.45031213760376,1.2379459803923965e-05,0.12233299016952515
158,1540,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.439347267150879,2.9885928630828857,2.1971726417541504,5.473809242248535,0.7605923414230347,4.767970085144043,0.795206606388092,3.8108646869659424,3.7222867012023926,4.972895622253418,2.1334118843078613,4.128936767578125,0.15075014531612396,0.08623507618904114,0.07063214480876923,1.1689702272415161,2.8090033531188965,4.391643524169922,0.46944063901901245,-0.08445847034454346,3.521171808242798,186.0352783203125,131.47898864746094,152.44186401367188,258.6848449707031,4.450309753417969,1.2379457984934561e-05,0.12233281135559082
159,1550,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.439453125,2.988692045211792,2.1969656944274902,5.474668025970459,0.7610445022583008,4.768754005432129,0.7951693534851074,3.810595750808716,3.723702907562256,4.974925994873047,2.1347126960754395,4.128062725067139,0.15079975128173828,0.08628112077713013,0.07066419720649719,1.1692583560943604,2.809072256088257,4.39135217666626,0.46960192918777466,-0.08467111736536026,3.5212080478668213,186.03355407714844,131.47634887695312,152.44105529785156,258.68560791015625,4.450282096862793,1.2379258805594873e-05,0.12233258783817291
160,1560,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.4394330978393555,2.9885706901550293,2.1968302726745605,5.475539684295654,0.761316180229187,4.769538402557373,0.7951202988624573,3.810478687286377,3.7249300479888916,4.9765472412109375,2.135852336883545,4.127193450927734,0.1508537232875824,0.08632415533065796,0.0706917941570282,1.1694709062576294,2.809157371520996,4.391209602355957,0.46975046396255493,-0.0848667249083519,3.5212271213531494,186.03204345703125,131.47650146484375,152.4406280517578,258.6875,4.450275897979736,1.2379138752294239e-05,0.12233277410268784
161,1570,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.439355373382568,2.988328456878662,2.196760654449463,5.476430416107178,0.7615007162094116,4.770308017730713,0.7950645089149475,3.8104801177978516,3.7259435653686523,4.9778523445129395,2.1368651390075684,4.126336097717285,0.1509092152118683,0.08636470139026642,0.07071666419506073,1.16962468624115,2.8092594146728516,4.391136646270752,0.46988946199417114,-0.08505137264728546,3.5212228298187256,186.03086853027344,131.47789001464844,152.44102478027344,258.6899108886719,4.450270652770996,1.2379218787827995e-05,0.12233265489339828
162,1580,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.439271926879883,2.9881086349487305,2.196721315383911,5.477354049682617,0.7616950273513794,4.771047592163086,0.7950101494789124,3.810521125793457,3.7268338203430176,4.97904109954834,2.1378722190856934,4.125509738922119,0.15096312761306763,0.08640533685684204,0.07074130326509476,1.1697766780853271,2.809361219406128,4.39108419418335,0.47002333402633667,-0.08522690087556839,3.5212175846099854,186.02975463867188,131.47824096679688,152.44161987304688,258.6919860839844,4.450273036956787,1.2379323379718699e-05,0.12233219295740128
163,1590,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.439205646514893,2.987924337387085,2.1966817378997803,5.478287696838379,0.7619247436523438,4.771780490875244,0.7949594259262085,3.810554265975952,3.727781295776367,4.98024845123291,2.138941764831543,4.124693393707275,0.15101593732833862,0.08644579350948334,0.07076669484376907,1.169945240020752,2.8094608783721924,4.391023635864258,0.4701562225818634,-0.0854014977812767,3.521216869354248,186.028564453125,131.47784423828125,152.44207763671875,258.69384765625,4.450275421142578,1.2379337022139225e-05,0.12233179807662964
164,1600,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.439149856567383,2.987739086151123,2.19663405418396,5.479217052459717,0.7621715068817139,4.772523880004883,0.7949103713035583,3.810572862625122,3.7288320064544678,4.9814958572387695,2.140054702758789,4.123869895935059,0.1510690152645111,0.08648593723773956,0.0707925483584404,1.1701222658157349,2.8095593452453613,4.3909525871276855,0.4702898859977722,-0.08557924628257751,3.521217107772827,186.0272674560547,131.4775390625,152.44227600097656,258.6956481933594,4.450272083282471,1.2379284271446522e-05,0.12233158200979233
165,1610,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.439092636108398,2.9875447750091553,2.1965818405151367,5.480144500732422,0.7624149322509766,4.7732744216918945,0.79486083984375,3.810587167739868,3.729897975921631,4.982749938964844,2.141164779663086,4.123045921325684,0.15112252533435822,0.08652639389038086,0.07081838697195053,1.1702992916107178,2.809654951095581,4.390883922576904,0.47042346000671387,-0.08575745671987534,3.5212173461914062,186.02590942382812,131.4774627685547,152.44236755371094,258.6974792480469,4.450271129608154,1.2379243344184943e-05,0.1223314106464386
166,1620,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.439035415649414,2.987347364425659,2.1965291500091553,5.481070041656494,0.7626557350158691,4.774025917053223,0.7948107719421387,3.810602903366089,3.7309391498565674,4.983994007110596,2.1422572135925293,4.12222146987915,0.15117621421813965,0.08656712621450424,0.0708441510796547,1.170473575592041,2.809748649597168,4.390814304351807,0.4705564081668854,-0.08593569695949554,3.521217107772827,186.0247039794922,131.4773712158203,152.4425506591797,258.699462890625,4.450268745422363,1.2379236068227328e-05,0.12233122438192368
167,1630,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438977241516113,2.987149477005005,2.1964762210845947,5.481998443603516,0.762895941734314,4.774777889251709,0.794760525226593,3.810619831085205,3.7319679260253906,4.985233306884766,2.143343448638916,4.121400356292725,0.15122991800308228,0.0866081565618515,0.07086986303329468,1.1706477403640747,2.809839963912964,4.3907470703125,0.47068896889686584,-0.08611315488815308,3.5212173461914062,186.02346801757812,131.47727966308594,152.4427032470703,258.701416015625,4.450268268585205,1.2379244253679644e-05,0.12233100831508636
168,1640,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.4389214515686035,2.9869513511657715,2.1964223384857178,5.482926845550537,0.7631397247314453,4.775531768798828,0.7947104573249817,3.8106348514556885,3.7330119609832764,4.986476898193359,2.144435405731201,4.120579242706299,0.1512836366891861,0.08664918690919876,0.07089564949274063,1.1708229780197144,2.8099305629730225,4.390678405761719,0.4708212614059448,-0.08629092574119568,3.5212173461914062,186.02223205566406,131.4771728515625,152.44281005859375,258.703369140625,4.450266361236572,1.2379246072669048e-05,0.12233081459999084
169,1650,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438867092132568,2.986751079559326,2.196368455886841,5.4838547706604,0.7633867263793945,4.776287078857422,0.7946605682373047,3.8106491565704346,3.734067678451538,4.9877214431762695,2.1455321311950684,4.119760036468506,0.1513373851776123,0.08669017255306244,0.07092149555683136,1.1709991693496704,2.810020923614502,4.3906097412109375,0.47095349431037903,-0.08646878600120544,3.5212175846099854,186.02102661132812,131.47706604003906,152.44293212890625,258.7053527832031,4.450263977050781,1.2379240615700837e-05,0.12233065068721771
170,1660,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438812732696533,2.986551523208618,2.196314573287964,5.484784126281738,0.7636348009109497,4.777041912078857,0.7946107983589172,3.810664176940918,3.7351226806640625,4.988964557647705,2.1466290950775146,4.118942737579346,0.15139104425907135,0.0867311879992485,0.07094734162092209,1.171175479888916,2.810110569000244,4.3905415534973145,0.47108539938926697,-0.08664634078741074,3.5212178230285645,186.01980590820312,131.47694396972656,152.44302368164062,258.70733642578125,4.450262546539307,1.2379236068227328e-05,0.12233048677444458
171,1670,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438758373260498,2.9863502979278564,2.196261167526245,5.485713481903076,0.7638829946517944,4.777795791625977,0.794560968875885,3.8106801509857178,3.736178159713745,4.99020528793335,2.1477253437042236,4.118126392364502,0.1514447182416916,0.08677221089601517,0.07097317278385162,1.171351671218872,2.8101999759674072,4.39047384262085,0.4712171256542206,-0.08682367950677872,3.5212178230285645,186.01858520507812,131.47683715820312,152.443115234375,258.7092590332031,4.450260639190674,1.2379232430248521e-05,0.12233030796051025
172,1680,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438704490661621,2.9861481189727783,2.1962080001831055,5.486643314361572,0.7641315460205078,4.778550624847412,0.7945111989974976,3.8106963634490967,3.7372329235076904,4.991445064544678,2.1488208770751953,4.117310523986816,0.15149837732315063,0.08681324124336243,0.07099899649620056,1.171527624130249,2.810289144515991,4.390406608581543,0.4713486433029175,-0.08700083196163177,3.5212178230285645,186.017333984375,131.47669982910156,152.4431915283203,258.7112121582031,4.450258731842041,1.237923152075382e-05,0.12233012914657593
173,1690,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438650608062744,2.9859464168548584,2.1961543560028076,5.487573623657227,0.7643808126449585,4.7793049812316895,0.7944614291191101,3.8107125759124756,3.7382891178131104,4.992685794830322,2.1499171257019043,4.116497039794922,0.1515519917011261,0.08685430139303207,0.0710248276591301,1.1717040538787842,2.810377597808838,4.390340328216553,0.4714799225330353,-0.08717779070138931,3.5212178230285645,186.01614379882812,131.47659301757812,152.4432830810547,258.71319580078125,4.450258255004883,1.2379228792269714e-05,0.12232998013496399
174,1700,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438597679138184,2.985743761062622,2.196101188659668,5.4885029792785645,0.7646310329437256,4.780059814453125,0.794411838054657,3.8107285499572754,3.7393500804901123,4.993926048278809,2.151012420654297,4.115683078765869,0.15160559117794037,0.08689533174037933,0.07105065137147903,1.1718802452087402,2.8104662895202637,4.390273094177246,0.4716111719608307,-0.0873548686504364,3.5212178230285645,186.01490783691406,131.47647094726562,152.44334411621094,258.71514892578125,4.450255870819092,1.2379226063785609e-05,0.12232981622219086
175,1710,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438544750213623,2.985541343688965,2.1960480213165283,5.4894328117370605,0.7648814916610718,4.780813694000244,0.7943621873855591,3.8107450008392334,3.7404093742370605,4.995167255401611,2.1521077156066895,4.114871501922607,0.15165910124778748,0.08693637698888779,0.07107647508382797,1.172056794166565,2.810554027557373,4.390206336975098,0.471742182970047,-0.08753156661987305,3.5212178230285645,186.013671875,131.47633361816406,152.4434051513672,258.71710205078125,4.450254440307617,1.2379223335301504e-05,0.12232965230941772
176,1720,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438492298126221,2.9853391647338867,2.1959950923919678,5.490362167358398,0.7651321887969971,4.781567573547363,0.794312596321106,3.8107614517211914,3.741468906402588,4.996408462524414,2.153202533721924,4.1140594482421875,0.1517125964164734,0.08697736263275146,0.07110227644443512,1.172232985496521,2.8106420040130615,4.390139102935791,0.47187304496765137,-0.08770830929279327,3.5212178230285645,186.01246643066406,131.4761962890625,152.44349670410156,258.7190856933594,4.450252056121826,1.2379223335301504e-05,0.12232948839664459
177,1730,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438439846038818,2.985135316848755,2.195941925048828,5.4912919998168945,0.7653834819793701,4.782321929931641,0.7942630052566528,3.8107781410217285,3.7425291538238525,4.997650146484375,2.154296398162842,4.1132493019104,0.1517660766839981,0.08701838552951813,0.07112808525562286,1.1724095344543457,2.810729503631592,4.390073299407959,0.47200387716293335,-0.08788475394248962,3.5212178230285645,186.01123046875,131.47608947753906,152.44354248046875,258.7210388183594,4.45025110244751,1.23792215163121e-05,0.12232933193445206
178,1740,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438387870788574,2.984930992126465,2.1958889961242676,5.492220878601074,0.7656351327896118,4.78307580947876,0.7942134141921997,3.8107950687408447,3.7435896396636963,4.998891353607178,2.1553900241851807,4.112439155578613,0.15181949734687805,0.08705936372280121,0.07115388661623001,1.1725860834121704,2.810817003250122,4.390007019042969,0.472134530544281,-0.08806112408638,3.5212178230285645,186.01002502441406,131.47593688964844,152.44361877441406,258.7229919433594,4.450249671936035,1.2379216968838591e-05,0.12232918292284012
179,1750,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438335418701172,2.984727382659912,2.195836305618286,5.493149280548096,0.7658861875534058,4.7838287353515625,0.7941638827323914,3.81081223487854,3.7446482181549072,5.000133037567139,2.156482219696045,4.111630916595459,0.15187282860279083,0.0871003121137619,0.07117965072393417,1.1727622747421265,2.8109042644500732,4.3899407386779785,0.4722650349140167,-0.08823718875646591,3.5212178230285645,186.0087890625,131.475830078125,152.44366455078125,258.7249450683594,4.450247764587402,1.2379217878333293e-05,0.12232900410890579
180,1760,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438283920288086,2.984523057937622,2.1957836151123047,5.494077682495117,0.766137957572937,4.784581661224365,0.7941144108772278,3.8108294010162354,3.745711088180542,5.001375675201416,2.157573938369751,4.110824108123779,0.1519261747598648,0.08714127540588379,0.07120542973279953,1.1729389429092407,2.8109915256500244,4.3898749351501465,0.4723954200744629,-0.088413305580616,3.5212175846099854,186.00759887695312,131.4757080078125,152.44374084472656,258.7269287109375,4.450246810913086,1.2379215149849188e-05,0.12232886254787445
181,1770,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438233375549316,2.984318733215332,2.195730686187744,5.495006084442139,0.7663904428482056,4.785335063934326,0.794064998626709,3.8108463287353516,3.746774196624756,5.002618789672852,2.158665180206299,4.110018253326416,0.151979461312294,0.08718221634626389,0.07123120129108429,1.173115611076355,2.8110783100128174,4.389808654785156,0.47252562642097473,-0.08858928084373474,3.5212175846099854,186.0063934326172,131.47557067871094,152.4438018798828,258.7288818359375,4.450244903564453,1.2379212421365082e-05,0.12232871353626251
182,1780,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438182353973389,2.984113931655884,2.195678234100342,5.495933532714844,0.7666432857513428,4.786087512969971,0.794015645980835,3.810863494873047,3.7478373050689697,5.003862380981445,2.159754991531372,4.109212398529053,0.15203271806240082,0.08722313493490219,0.07125694304704666,1.1732919216156006,2.8111653327941895,4.389742851257324,0.47265565395355225,-0.0887652337551117,3.5212175846099854,186.0051727294922,131.47544860839844,152.44386291503906,258.7308654785156,4.45024299621582,1.2379208783386275e-05,0.12232856452465057
183,1790,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.4381303787231445,2.9839096069335938,2.1956260204315186,5.496860504150391,0.766895055770874,4.786838531494141,0.7939662933349609,3.8108808994293213,3.7488954067230225,5.005105495452881,2.1608426570892334,4.108408451080322,0.15208588540554047,0.08726402372121811,0.07128262519836426,1.1734678745269775,2.8112521171569824,4.389677047729492,0.4727855324745178,-0.08894073963165283,3.5212173461914062,186.0039520263672,131.47531127929688,152.44390869140625,258.7327575683594,4.450241565704346,1.2379210602375679e-05,0.12232838571071625
184,1800,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.438080310821533,2.9837048053741455,2.195573329925537,5.497786998748779,0.7671480178833008,4.787590503692627,0.7939170598983765,3.8108978271484375,3.7499582767486572,5.006351947784424,2.161930561065674,4.107604503631592,0.15213905274868011,0.08730489015579224,0.07130834460258484,1.1736441850662231,2.8113386631011963,4.38961124420166,0.47291526198387146,-0.08911643922328949,3.5212173461914062,186.00274658203125,131.47520446777344,152.44398498535156,258.7347717285156,4.450240135192871,1.2379208783386275e-05,0.1223282441496849
185,1810,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.4380292892456055,2.9835002422332764,2.1955206394195557,5.498713493347168,0.7674003839492798,4.788341045379639,0.793867826461792,3.810914993286133,3.75101900100708,5.00759744644165,2.1630172729492188,4.106802463531494,0.1521921455860138,0.08734573423862457,0.07133404165506363,1.1738204956054688,2.81142520904541,4.389545917510986,0.47304487228393555,-0.08929180353879929,3.5212173461914062,186.00152587890625,131.4750518798828,152.44403076171875,258.7366943359375,4.4502387046813965,1.237920605490217e-05,0.12232808768749237
186,1820,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.437978744506836,2.983295202255249,2.1954681873321533,5.49963903427124,0.7676535844802856,4.78909158706665,0.7938185930252075,3.8109323978424072,3.752079963684082,5.00884485244751,2.1641032695770264,4.1060004234313965,0.1522451937198639,0.08738652616739273,0.07135971635580063,1.1739964485168457,2.811511754989624,4.3894805908203125,0.4731743037700653,-0.08946718275547028,3.5212173461914062,186.00033569335938,131.4749298095703,152.44410705566406,258.7386779785156,4.450236797332764,1.2379203326418065e-05,0.12232794612646103
187,1830,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.437928676605225,2.98309063911438,2.195415735244751,5.500563621520996,0.7679065465927124,4.789841175079346,0.7937694191932678,3.8109495639801025,3.753138542175293,5.010091781616211,2.165186643600464,4.105199813842773,0.15229816734790802,0.0874272957444191,0.07138534635305405,1.1741724014282227,2.8115978240966797,4.389415264129639,0.4733036458492279,-0.08964226394891739,3.5212173461914062,185.99913024902344,131.4748077392578,152.4441680908203,258.7406005859375,4.450235843658447,1.2379203326418065e-05,0.1223277822136879
188,1840,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.437878608703613,2.9828858375549316,2.195363759994507,5.50148868560791,0.7681593894958496,4.790590286254883,0.7937203049659729,3.810966968536377,3.754199743270874,5.011338710784912,2.1662700176239014,4.104399681091309,0.15235108137130737,0.08746805042028427,0.07141097635030746,1.17434823513031,2.8116838932037354,4.389349937438965,0.4734329283237457,-0.08981718122959137,3.5212173461914062,185.99790954589844,131.47467041015625,152.4442138671875,258.7425231933594,4.450233459472656,1.2379201507428661e-05,0.12232761830091476
189,1850,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.43782901763916,2.9826807975769043,2.1953110694885254,5.502412796020508,0.7684125900268555,4.791338920593262,0.7936712503433228,3.8109843730926514,3.7552597522735596,5.012587547302246,2.1673524379730225,4.103600978851318,0.15240396559238434,0.08750874549150467,0.07143660634756088,1.174524188041687,2.811769962310791,4.389284133911133,0.47356194257736206,-0.0899919643998146,3.5212173461914062,185.99668884277344,131.47454833984375,152.4442596435547,258.7444763183594,4.450232028961182,1.237920059793396e-05,0.12232746183872223
190,1860,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.437779426574707,2.982475996017456,2.195258140563965,5.503335952758789,0.76866614818573,4.792087554931641,0.7936221361160278,3.811001777648926,3.756319046020508,5.013836860656738,2.168433904647827,4.102804183959961,0.15245677530765533,0.08754941821098328,0.07146221399307251,1.174700140953064,2.8118555545806885,4.389218807220459,0.4736909866333008,-0.09016653150320053,3.521217107772827,185.99551391601562,131.47442626953125,152.4443359375,258.7464599609375,4.450230598449707,1.2379197869449854e-05,0.12232731282711029
191,1870,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.437729835510254,2.982271194458008,2.1952052116394043,5.504258632659912,0.7689194679260254,4.792835235595703,0.7935730218887329,3.8110194206237793,3.7573769092559814,5.015086650848389,2.1695141792297363,4.10200834274292,0.15250954031944275,0.08759006857872009,0.07148779928684235,1.174876093864441,2.811941146850586,4.389153957366943,0.4738197326660156,-0.09034084528684616,3.5212173461914062,185.99429321289062,131.47430419921875,152.44439697265625,258.7483825683594,4.450229167938232,1.2379195140965749e-05,0.12232715636491776
192,1880,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.437680721282959,2.9820659160614014,2.1951522827148438,5.505180835723877,0.7691733837127686,4.793582916259766,0.7935240864753723,3.811037063598633,3.7584352493286133,5.016336441040039,2.170592784881592,4.101213455200195,0.1525622457265854,0.08763065189123154,0.07151336967945099,1.1750518083572388,2.8120267391204834,4.3890886306762695,0.4739484190940857,-0.0905151441693306,3.5212173461914062,185.99310302734375,131.4741668701172,152.4444580078125,258.7503356933594,4.450227737426758,1.2379193321976345e-05,0.12232700735330582
193,1890,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.437631130218506,2.981861114501953,2.1950995922088623,5.506102085113525,0.7694264650344849,4.7943291664123535,0.7934750914573669,3.8110551834106445,3.759493112564087,5.017586708068848,2.1716699600219727,4.100419044494629,0.15261490643024445,0.08767122775316238,0.07153888791799545,1.175227165222168,2.8121120929718018,4.389023780822754,0.47407692670822144,-0.09068910032510757,3.521217107772827,185.9918975830078,131.4740447998047,152.4445037841797,258.75225830078125,4.450225830078125,1.2379193321976345e-05,0.12232685089111328
194,1900,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.437582015991211,2.981656312942505,2.195047378540039,5.507023334503174,0.7696794271469116,4.795074939727783,0.7934262752532959,3.811073064804077,3.7605490684509277,5.018835544586182,2.1727452278137207,4.099626064300537,0.15266750752925873,0.08771176636219025,0.07156438380479813,1.1754024028778076,2.81219744682312,4.38895845413208,0.47420534491539,-0.0908629298210144,3.521217107772827,185.9906768798828,131.4739227294922,152.44456481933594,258.7541809082031,4.450223922729492,1.2379191502986941e-05,0.12232669442892075
195,1910,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.437533378601074,2.9814515113830566,2.1949944496154785,5.507943630218506,0.7699328660964966,4.795820236206055,0.7933773994445801,3.811091184616089,3.7616055011749268,5.02008581161499,2.1738204956054688,4.098834037780762,0.15272004902362823,0.08775226771831512,0.0715898871421814,1.1755778789520264,2.8122828006744385,4.388894081115723,0.47433361411094666,-0.09103661775588989,3.521217107772827,185.989501953125,131.47378540039062,152.4446258544922,258.7561340332031,4.450222492218018,1.2379189683997538e-05,0.12232654541730881
